entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,TP,SL,pnl,pnl_pct,capital_after,dip_pct,taf_fee,cat_fee,total_fees
2026-01-20 19:30:00+00:00,2026-01-21 14:30:00+00:00,AAPL,long,4,245.4600067138672,247.91460678100586,247.91460678100586,244.23270668029784,True,False,1,0,9.808188268554684,0.9999999999999996,8005.228201696289,14.950965256844222,0.01,0.000212,0.010212
2026-01-20 19:30:00+00:00,2026-01-21 14:30:00+00:00,MSFT,long,1,454.7799987792969,452.5060987854004,459.32779876708986,452.5060987854004,False,True,0,1,-2.283952993896464,-0.4999999999999955,8457.724247481689,11.435248533729919,0.01,5.3e-05,0.010053000000000001
2026-01-20 19:30:00+00:00,2026-01-21 14:30:00+00:00,TSLA,long,2,417.9100036621094,422.08910369873047,422.08910369873047,415.8204536437988,True,False,1,0,8.348094073242187,1.0,9301.89234887915,16.220280356461362,0.01,0.000106,0.010105999999999999
2026-01-20 19:30:00+00:00,2026-01-21 14:30:00+00:00,NVDA,long,4,178.4949951171875,180.27994506835938,180.27994506835938,177.60252014160156,True,False,1,0,7.129587804687527,1.0000000000000038,10023.001917152587,8.93112494021046,0.01,0.000212,0.010212
2026-01-21 14:30:00+00:00,2026-01-22 14:30:00+00:00,AAPL,long,4,247.57000732421875,250.04570739746094,250.04570739746094,246.33215728759765,True,False,1,0,9.892588292968778,1.0000000000000029,7981.819493238525,14.219874609449846,0.01,0.000212,0.010212
2026-01-21 14:30:00+00:00,2026-01-22 14:30:00+00:00,MSFT,long,2,450.20001220703125,447.9490121459961,454.7020123291016,447.9490121459961,False,True,0,1,-4.512106122070286,-0.499999999999997,8877.707411530517,12.327164127160419,0.01,0.000106,0.010105999999999999
2026-01-21 14:30:00+00:00,2026-01-22 14:30:00+00:00,TSLA,long,1,427.43499755859375,431.7093475341797,431.7093475341797,425.2978225708008,True,False,1,0,4.264296975585949,1.0000000000000027,9309.406706064696,14.310775172902554,0.01,5.3e-05,0.010053000000000001
2026-01-21 14:30:00+00:00,2026-01-22 14:30:00+00:00,NVDA,long,4,180.80999755859375,182.6180975341797,182.6180975341797,179.90594757080078,True,False,1,0,7.222187902343786,1.000000000000005,10039.868884201414,7.750001245615435,0.01,0.000212,0.010212
2026-01-22 14:30:00+00:00,2026-01-23 14:30:00+00:00,AAPL,long,4,250.1300048828125,248.87935485839844,252.6313049316406,248.87935485839844,False,True,0,1,-5.012812097656227,-0.4999999999999978,7966.116081869383,13.33286525823999,0.01,0.000212,0.010212
2026-01-22 14:30:00+00:00,2026-01-23 14:30:00+00:00,MSFT,long,2,446.7900085449219,451.2579086303711,451.2579086303711,444.5560585021973,True,False,1,0,8.92569417089846,1.0000000000000027,8868.621793130125,12.991234947434883,0.01,0.000106,0.010105999999999999
2026-01-22 14:30:00+00:00,2026-01-23 14:30:00+00:00,TSLA,long,1,435.67999267578125,440.0367926025391,440.0367926025391,433.5015927124023,True,False,1,0,4.346746926757844,1.0000000000000073,9308.648532732665,12.657875330048318,0.01,5.3e-05,0.010053000000000001
2026-01-22 14:30:00+00:00,2026-01-23 14:30:00+00:00,NVDA,long,4,184.8699951171875,186.71869506835938,186.71869506835938,183.94564514160157,True,False,1,0,7.384587804687523,1.000000000000003,10055.513101006101,5.678573919802296,0.01,0.000212,0.010212
2026-01-23 14:30:00+00:00,2026-01-26 14:30:00+00:00,NVDA,long,4,187.65499877929688,187.3459930419922,189.53154876708984,186.71672378540038,False,False,0,0,-1.24623494921875,-0.16466693630054194,10066.517627158446,4.257653684032206,0.01,0.000212,0.010212
2026-01-23 14:30:00+00:00,2026-01-26 14:30:00+00:00,TSLA,long,1,446.1099853515625,443.8794354248047,450.57108520507813,443.8794354248047,False,True,0,1,-2.240602926757817,-0.500000000000001,9317.143866990476,10.566942223389256,0.01,5.3e-05,0.010053000000000001
2026-01-23 14:30:00+00:00,2026-01-26 14:30:00+00:00,AAPL,long,4,247.01010131835938,249.48020233154298,249.48020233154298,245.77505081176758,True,False,1,0,9.870192052734435,1.000000000000006,8405.530815031492,14.413875522196276,0.01,0.000212,0.010212
2026-01-23 14:30:00+00:00,2026-01-26 14:30:00+00:00,MSFT,long,1,463.12249755859375,467.7537225341797,467.7537225341797,460.8068850708008,True,False,1,0,4.621171975585951,1.0000000000000029,8873.274484565673,9.567581431258457,0.01,5.3e-05,0.010053000000000001
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,AAPL,long,3,254.0399932861328,256.5803932189941,256.5803932189941,252.76979331970216,True,False,1,0,7.611040798583916,0.999999999999991,7978.754888660154,11.978099795583711,0.01,0.00015900000000000002,0.010159
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,MSFT,long,1,470.09320068359375,474.7941326904297,474.7941326904297,467.7427346801758,True,False,1,0,4.690879006835956,1.0000000000000038,8453.538968350584,8.20643498287483,0.01,5.3e-05,0.010053000000000001
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,TSLA,long,2,437.94830322265625,435.758561706543,442.3277862548828,435.758561706543,False,True,0,1,-4.389589032226517,-0.4999999999999948,9325.04598576367,12.20314005207847,0.01,0.000106,0.010105999999999999
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,NVDA,long,4,187.3459930419922,189.2194529724121,189.2194529724121,186.40926307678222,True,False,1,0,7.483627721679706,1.0000000000000024,10081.91358565332,4.415309672452965,0.01,0.000212,0.010212
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,AAPL,long,3,259.8450012207031,258.5457762145996,262.44345123291015,258.5457762145996,False,True,0,1,-3.9078340183106217,-0.5000000000000097,7975.455336595946,9.966732126686498,0.01,0.00015900000000000002,0.010159
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,MSFT,long,1,476.1099853515625,480.87108520507815,480.87108520507815,473.7294354248047,True,False,1,0,4.751046853515645,1.0000000000000044,8456.316368801025,6.791308392800194,0.01,5.3e-05,0.010053000000000001
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,TSLA,long,2,435.3900146484375,433.2130645751953,439.74391479492186,433.2130645751953,False,True,0,1,-4.364006146484421,-0.5000000000000052,9322.732391951415,12.716008128068843,0.01,0.000106,0.010105999999999999
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,NVDA,long,4,188.91510009765625,190.80425109863282,190.80425109863282,187.97052459716798,True,False,1,0,7.546392003906273,1.0000000000000029,10085.939184345945,3.6147448481345665,0.01,0.000212,0.010212
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,NVDA,long,4,191.40499877929688,193.31904876708984,193.31904876708984,190.4479737854004,True,False,1,0,7.645987951171857,0.9999999999999976,10107.526000384763,2.3443883779097576,0.01,0.000212,0.010212
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,TSLA,long,2,434.67730712890625,439.0240802001953,439.0240802001953,432.50392059326174,True,False,1,0,8.683440142578156,1.0000000000000036,9334.260017316405,12.858886823603605,0.01,0.000106,0.010105999999999999
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,MSFT,long,1,481.0199890136719,478.61488906860353,485.8301889038086,478.61488906860353,False,True,0,1,-2.4151529450683435,-0.4999999999999967,8456.221962916014,2.969280807761195,0.01,5.3e-05,0.010053000000000001
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,AAPL,long,3,256.0899963378906,258.65089630126954,258.65089630126954,254.80954635620117,True,False,1,0,7.672540890136746,1.0000000000000036,7977.61712684741,11.267797603765692,0.01,0.00015900000000000002,0.010159
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,AAPL,long,3,256.8999938964844,255.61549392700195,259.4689938354492,255.61549392700195,False,True,0,1,-3.8636589084472757,-0.5000000000000013,7650.80241715991,10.987142879499284,0.01,0.00015900000000000002,0.010159
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,MSFT,long,2,426.3299865722656,430.5932864379883,430.5932864379883,424.1983366394043,True,False,1,0,8.516493731445344,1.0000000000000036,8511.978884035887,13.623198280722143,0.01,0.000106,0.010105999999999999
